DISTRICT_N,District_Name,Year,Object_Code,Object_Description_Long,Object_Spending
112908,COMO-PICKTON CISD,2023,6249,CONTRACTED MAINTENANCE AND REPAIR,"$104,976.00"
112908,COMO-PICKTON CISD,2023,6259,UTILITIES,"$227,712.00"
112908,COMO-PICKTON CISD,2023,6269,RENTALS - OPERATING LEASES,"$11,715.00"
112908,COMO-PICKTON CISD,2023,6299,MISCELLANEOUS CONTRACTED SERVICES,"$292,593.00"
112908,COMO-PICKTON CISD,2023,6311,GAS AND OTHER FUELS FOR VEHICLES (INCLUDING BUSES),"$65,010.00"
112908,COMO-PICKTON CISD,2023,6319,SUPPLIES FOR MAINTENANCE AND/OR OPERATIONS,"$355,029.00"
112908,COMO-PICKTON CISD,2023,6329,READING MATERIALS,"$11,710.00"
112908,COMO-PICKTON CISD,2023,6339,TESTING MATERIALS,$503.00
112908,COMO-PICKTON CISD,2023,6341,FOOD,"$220,902.00"
112908,COMO-PICKTON CISD,2023,6342,NON-FOOD,"$38,427.00"
112908,COMO-PICKTON CISD,2023,6344,USDA DONATED COMMODITIES,"$54,817.00"
112908,COMO-PICKTON CISD,2023,6399,GENERAL SUPPLIES,"$635,723.00"
112908,COMO-PICKTON CISD,2023,6411,TRAVEL AND SUBSISTENCE - EMPLOYEE ONLY,"$74,459.00"
112908,COMO-PICKTON CISD,2023,6412,TRAVEL AND SUBSISTENCE - STUDENT ONLY,"$7,747.00"
112908,COMO-PICKTON CISD,2023,6429,INSURANCE AND BONDING COSTS,"$605,376.00"
112908,COMO-PICKTON CISD,2023,6439,ELECTION COSTS,"$5,418.00"
112908,COMO-PICKTON CISD,2023,6491,STATUTORILY REQUIRED PUBLIC NOTICES,"$1,863.00"
112908,COMO-PICKTON CISD,2023,6494,RECLASSIFIED TRANSPORTATION EXPENDITURES/EXPENSES,$0.00
112908,COMO-PICKTON CISD,2023,6495,DUES,"$14,283.00"
112908,COMO-PICKTON CISD,2023,6499,MISCELLANEOUS OPERATING COSTS,"$129,365.00"
112908,COMO-PICKTON CISD,2023,6512,CAPITAL LEASE PRINCIPAL,"$20,861.00"
112908,COMO-PICKTON CISD,2023,6513,LONG-TERM DEBT PRINCIPAL,"$281,611.00"
112908,COMO-PICKTON CISD,2023,6522,CAPITAL LEASE INTEREST,$989.00
112908,COMO-PICKTON CISD,2023,6523,INTEREST ON DEBT,"$31,020.00"
112908,COMO-PICKTON CISD,2023,6619,LAND PURCHASE AND IMPROVEMENT,"$3,485,326.00"
112908,COMO-PICKTON CISD,2023,6629,"BUILDING PURCHASE, CONSTRUCTION OR IMPROVEMENTS","$1,035,243.00"
112908,COMO-PICKTON CISD,2023,6631,"VEHICLES PER UNIT COST OF $5,000 OR MORE","$94,588.00"
112908,COMO-PICKTON CISD,2023,6649,FIXED ASSETS-OTHER -LOCALLY DEFINED GROUPINGS,"$63,009.00"
112908,COMO-PICKTON CISD,2024,6112,SUBSTITUTE PAY,"$77,226.00"
112908,COMO-PICKTON CISD,2024,6119,TEACHER PAY & OTHER PROFESSIONALS,"$5,535,989.00"
112908,COMO-PICKTON CISD,2024,6129,SALARIES OR WAGES FOR SUPPORT PERSONNEL,"$1,595,981.00"
112908,COMO-PICKTON CISD,2024,6141,SOCIAL SECURITY/MEDICARE,"$103,667.00"
112908,COMO-PICKTON CISD,2024,6142,GROUP HEALTH & LIFE INSURANCE,"$280,326.00"
112908,COMO-PICKTON CISD,2024,6143,WORKERS' COMPENSATION,"$73,533.00"
112908,COMO-PICKTON CISD,2024,6144,TEACHER RETIREMENT/TRS CARE - ON-BEHALF PAYMENTS,"$456,701.00"
112908,COMO-PICKTON CISD,2024,6145,UNEMPLOYMENT COMPENSATION,"$4,858.00"
112908,COMO-PICKTON CISD,2024,6146,TEACHER RETIREMENT/TRS CARE,"$347,281.00"
112908,COMO-PICKTON CISD,2024,6149,EMPLOYEE BENEFITS,"$10,000.00"
112908,COMO-PICKTON CISD,2024,6211,LEGAL SERVICES,"$30,073.00"
112908,COMO-PICKTON CISD,2024,6212,AUDIT SERVICES,"$27,750.00"
112908,COMO-PICKTON CISD,2024,6213,TAX APPRAISAL AND COLLECTION,"$54,665.00"
112908,COMO-PICKTON CISD,2024,6219,PROFESSIONAL SERVICES,"$83,008.00"
112908,COMO-PICKTON CISD,2024,6223,STUDENT TUITION-OTHER THAN TO PUBLIC SCHOOLS,"$2,000.00"
112908,COMO-PICKTON CISD,2024,6229,TUITION AND TRANSFER PAYMENTS,"$7,319.00"
112908,COMO-PICKTON CISD,2024,6239,EDUCATION SERVICE CENTER SERVICES,"$100,675.00"
112908,COMO-PICKTON CISD,2024,6249,CONTRACTED MAINTENANCE AND REPAIR,"$226,191.00"
112908,COMO-PICKTON CISD,2024,6259,UTILITIES,"$246,825.00"
112908,COMO-PICKTON CISD,2024,6269,RENTALS - SHORT TERM AND NON-CAPITALIZED LEASES,"$12,355.00"
112908,COMO-PICKTON CISD,2024,6299,MISCELLANEOUS CONTRACTED SERVICES,"$314,375.00"
112908,COMO-PICKTON CISD,2024,6311,GAS AND OTHER FUELS FOR VEHICLES (INCLUDING BUSES),"$65,109.00"
112908,COMO-PICKTON CISD,2024,6319,SUPPLIES FOR MAINTENANCE AND/OR OPERATIONS,"$341,056.00"
112908,COMO-PICKTON CISD,2024,6321,INSTRUCTIONAL MATERIALS,"$101,130.00"
112908,COMO-PICKTON CISD,2024,6329,READING MATERIALS,"$14,162.00"
112908,COMO-PICKTON CISD,2024,6341,FOOD,"$263,301.00"
112908,COMO-PICKTON CISD,2024,6342,NON-FOOD,"$20,172.00"
112908,COMO-PICKTON CISD,2024,6344,USDA DONATED COMMODITIES,"$33,170.00"
112908,COMO-PICKTON CISD,2024,6399,GENERAL SUPPLIES,"$687,103.00"
112908,COMO-PICKTON CISD,2024,6411,TRAVEL AND SUBSISTENCE - EMPLOYEE ONLY,"$83,517.00"
112908,COMO-PICKTON CISD,2024,6412,TRAVEL AND SUBSISTENCE - STUDENT ONLY,"$3,007.00"
112908,COMO-PICKTON CISD,2024,6429,INSURANCE AND BONDING COSTS,"$483,238.00"
112908,COMO-PICKTON CISD,2024,6439,ELECTION COSTS,"$2,545.00"
112908,COMO-PICKTON CISD,2024,6491,STATUTORILY REQUIRED PUBLIC NOTICES,"$3,218.00"
112908,COMO-PICKTON CISD,2024,6494,RECLASSIFIED TRANSPORTATION EXPENDITURES/EXPENSES,"$82,327.00"
112908,COMO-PICKTON CISD,2024,6495,DUES,"$15,350.00"
112908,COMO-PICKTON CISD,2024,6499,MISCELLANEOUS OPERATING COSTS,"$141,111.00"
112908,COMO-PICKTON CISD,2024,6512,RIGHT TO USE LEASE LIABILITY - PRINCIPAL,"$19,714.00"
112908,COMO-PICKTON CISD,2024,6513,LONG-TERM DEBT PRINCIPAL,"$293,056.00"
112908,COMO-PICKTON CISD,2024,6522,INTEREST ON RIGHT TO USE LEASES,$315.00
112908,COMO-PICKTON CISD,2024,6523,INTEREST ON DEBT,"$19,576.00"
112908,COMO-PICKTON CISD,2024,6599,OTHER DEBT SERVICE FEES,"$136,245.00"
112908,COMO-PICKTON CISD,2024,6629,"BUILDING PURCHASE, CONSTRUCTION OR IMPROVEMENTS","$965,239.00"
112908,COMO-PICKTON CISD,2024,6639,"FURNITURE, EQUIPMENT, AND SOFTWARE","$10,000.00"
112908,COMO-PICKTON CISD,2024,6649,FIXED ASSETS-OTHER -LOCALLY DEFINED GROUPINGS,"$116,607.00"
112909,SALTILLO ISD,2018,6112,SUBSTITUTE PAY,"$11,861.00"
112909,SALTILLO ISD,2018,6119,TEACHER PAY & OTHER PROFESSIONALS,"$1,827,357.00"
112909,SALTILLO ISD,2018,6122,SALARIES/WAGES FOR SUBSTITUTE SUPPORT PERSONNEL,"$9,457.00"
112909,SALTILLO ISD,2018,6129,SALARIES OR WAGES FOR SUPPORT PERSONNEL,"$418,970.00"
112909,SALTILLO ISD,2018,6141,SOCIAL SECURITY/MEDICARE,"$32,097.00"
112909,SALTILLO ISD,2018,6142,GROUP HEALTH & LIFE INSURANCE,"$86,798.00"
112909,SALTILLO ISD,2018,6143,WORKERS' COMPENSATION,"$3,447.00"
112909,SALTILLO ISD,2018,6144,TEACHER RETIREMENT/TRS CARE - ON-BEHALF PAYMENTS,"$148,656.00"
112909,SALTILLO ISD,2018,6145,UNEMPLOYMENT COMPENSATION,"$2,200.00"
112909,SALTILLO ISD,2018,6146,TEACHER RETIREMENT/TRS CARE,"$72,847.00"
112909,SALTILLO ISD,2018,6149,EMPLOYEE BENEFITS,"$72,703.00"
112909,SALTILLO ISD,2018,6211,LEGAL SERVICES,"$5,063.00"
112909,SALTILLO ISD,2018,6212,AUDIT SERVICES,"$10,475.00"
112909,SALTILLO ISD,2018,6213,TAX APPRAISAL AND COLLECTION,"$24,516.00"
112909,SALTILLO ISD,2018,6219,PROFESSIONAL SERVICES,"$114,901.00"
112909,SALTILLO ISD,2018,6229,TUITION AND TRANSFER PAYMENTS,"$10,385.00"
112909,SALTILLO ISD,2018,6239,EDUCATION SERVICE CENTER SERVICES,"$54,917.00"
112909,SALTILLO ISD,2018,6249,CONTRACTED MAINTENANCE AND REPAIR,"$231,443.00"
112909,SALTILLO ISD,2018,6259,UTILITIES,"$84,488.00"
112909,SALTILLO ISD,2018,6269,RENTALS - OPERATING LEASES,"$8,002.00"
112909,SALTILLO ISD,2018,6311,GAS AND OTHER FUELS FOR VEHICLES (INCLUDING BUSES),"$18,383.00"
112909,SALTILLO ISD,2018,6319,SUPPLIES FOR MAINTENANCE AND/OR OPERATIONS,"$38,205.00"
112909,SALTILLO ISD,2018,6329,READING MATERIALS,"$1,521.00"
112909,SALTILLO ISD,2018,6341,FOOD,"$74,440.00"
112909,SALTILLO ISD,2018,6342,NON-FOOD,"$4,224.00"
112909,SALTILLO ISD,2018,6344,USDA DONATED COMMODITIES,"$10,864.00"
112909,SALTILLO ISD,2018,6399,GENERAL SUPPLIES,"$152,374.00"
112909,SALTILLO ISD,2018,6411,TRAVEL AND SUBSISTENCE - EMPLOYEE ONLY,"$51,730.00"
112909,SALTILLO ISD,2018,6429,INSURANCE AND BONDING COSTS,"$26,793.00"
112909,SALTILLO ISD,2018,6492,PAYMENTS TO FISCAL AGENTS OF SHARED SERVICES ARRANGEMENTS,"$144,380.00"
112909,SALTILLO ISD,2018,6493,PAYMENTS TO MEMBER DISTRICT OF SHARED SERVICES ARRANGEMENTS,"$290,432.00"
112909,SALTILLO ISD,2018,6499,MISCELLANEOUS OPERATING COSTS,"$72,878.00"
112909,SALTILLO ISD,2018,6629,"BUILDING PURCHASE, CONSTRUCTION OR IMPROVEMENTS","$29,708.00"
112909,SALTILLO ISD,2018,6631,"VEHICLES PER UNIT COST OF $5,000 OR MORE","$178,552.00"
112909,SALTILLO ISD,2018,6639,"FURNITURE, EQUIPMENT, AND SOFTWARE","$11,354.00"
112909,SALTILLO ISD,2018,6659,"CAPITAL LEASE OF FURNITURE, EQUIPMENT, & SOFTWARE","$11,973.00"
112909,SALTILLO ISD,2022,6112,SUBSTITUTE PAY,"$23,220.00"
112909,SALTILLO ISD,2022,6119,TEACHER PAY & OTHER PROFESSIONALS,"$2,074,264.00"
112909,SALTILLO ISD,2022,6122,SALARIES/WAGES FOR SUBSTITUTE SUPPORT PERSONNEL,"$16,415.00"
112909,SALTILLO ISD,2022,6129,SALARIES OR WAGES FOR SUPPORT PERSONNEL,"$546,121.00"
112909,SALTILLO ISD,2022,6141,SOCIAL SECURITY/MEDICARE,"$38,514.00"
112909,SALTILLO ISD,2022,6142,GROUP HEALTH & LIFE INSURANCE,"$86,338.00"
112909,SALTILLO ISD,2022,6143,WORKERS' COMPENSATION,"$7,537.00"
112909,SALTILLO ISD,2022,6144,TEACHER RETIREMENT/TRS CARE - ON-BEHALF PAYMENTS,"$166,271.00"
112909,SALTILLO ISD,2022,6145,UNEMPLOYMENT COMPENSATION,"$2,420.00"
112909,SALTILLO ISD,2022,6146,TEACHER RETIREMENT/TRS CARE,"$132,868.00"
112909,SALTILLO ISD,2022,6149,EMPLOYEE BENEFITS,"$180,000.00"
112909,SALTILLO ISD,2022,6211,LEGAL SERVICES,"$84,172.00"
112909,SALTILLO ISD,2022,6212,AUDIT SERVICES,"$12,675.00"
112909,SALTILLO ISD,2022,6213,TAX APPRAISAL AND COLLECTION,"$24,390.00"
112909,SALTILLO ISD,2022,6214,LOBBYING,$678.00
112909,SALTILLO ISD,2022,6219,PROFESSIONAL SERVICES,"$71,599.00"
112909,SALTILLO ISD,2022,6239,EDUCATION SERVICE CENTER SERVICES,"$53,250.00"
112909,SALTILLO ISD,2022,6249,CONTRACTED MAINTENANCE AND REPAIR,"$298,303.00"
112909,SALTILLO ISD,2022,6259,UTILITIES,"$104,080.00"
112909,SALTILLO ISD,2022,6269,RENTALS - OPERATING LEASES,"$8,077.00"
112909,SALTILLO ISD,2022,6311,GAS AND OTHER FUELS FOR VEHICLES (INCLUDING BUSES),"$33,727.00"
112909,SALTILLO ISD,2022,6319,SUPPLIES FOR MAINTENANCE AND/OR OPERATIONS,"$39,241.00"
112909,SALTILLO ISD,2022,6329,READING MATERIALS,"$1,506.00"
112909,SALTILLO ISD,2022,6341,FOOD,"$78,019.00"
112909,SALTILLO ISD,2022,6342,NON-FOOD,"$7,714.00"
112909,SALTILLO ISD,2022,6344,USDA DONATED COMMODITIES,"$13,545.00"
112909,SALTILLO ISD,2022,6399,GENERAL SUPPLIES,"$333,149.00"
112909,SALTILLO ISD,2022,6411,TRAVEL AND SUBSISTENCE - EMPLOYEE ONLY,"$63,872.00"
112909,SALTILLO ISD,2022,6429,INSURANCE AND BONDING COSTS,"$52,414.00"
112909,SALTILLO ISD,2022,6491,STATUTORILY REQUIRED PUBLIC NOTICES,"$1,676.00"
112909,SALTILLO ISD,2022,6492,PAYMENTS TO FISCAL AGENTS OF SHARED SERVICES ARRANGEMENTS,"$192,615.00"
112909,SALTILLO ISD,2022,6493,PAYMENTS TO MEMBER DISTRICT OF SHARED SERVICES ARRANGEMENTS,"$5,000.00"
112909,SALTILLO ISD,2022,6499,MISCELLANEOUS OPERATING COSTS,"$71,438.00"
112909,SALTILLO ISD,2022,6631,"VEHICLES PER UNIT COST OF $5,000 OR MORE","$311,803.00"
112909,SALTILLO ISD,2022,6659,"CAPITAL LEASE OF FURNITURE, EQUIPMENT, & SOFTWARE","$12,391.00"
112909,SALTILLO ISD,2023,6112,SUBSTITUTE PAY,"$22,037.00"
112909,SALTILLO ISD,2023,6119,TEACHER PAY & OTHER PROFESSIONALS,"$2,222,560.00"
112909,SALTILLO ISD,2023,6122,SALARIES/WAGES FOR SUBSTITUTE SUPPORT PERSONNEL,"$23,309.00"
112909,SALTILLO ISD,2023,6129,SALARIES OR WAGES FOR SUPPORT PERSONNEL,"$554,272.00"
112909,SALTILLO ISD,2023,6141,SOCIAL SECURITY/MEDICARE,"$41,876.00"
112909,SALTILLO ISD,2023,6142,GROUP HEALTH & LIFE INSURANCE,"$93,990.00"
112909,SALTILLO ISD,2023,6143,WORKERS' COMPENSATION,"$4,538.00"
112909,SALTILLO ISD,2023,6144,TEACHER RETIREMENT/TRS CARE - ON-BEHALF PAYMENTS,"$172,991.00"
112909,SALTILLO ISD,2023,6145,UNEMPLOYMENT COMPENSATION,"$2,226.00"
112909,SALTILLO ISD,2023,6146,TEACHER RETIREMENT/TRS CARE,"$156,917.00"
112909,SALTILLO ISD,2023,6149,EMPLOYEE BENEFITS,"$184,933.00"
112909,SALTILLO ISD,2023,6211,LEGAL SERVICES,"$18,056.00"
112909,SALTILLO ISD,2023,6212,AUDIT SERVICES,"$13,345.00"
112909,SALTILLO ISD,2023,6213,TAX APPRAISAL AND COLLECTION,"$27,547.00"
112909,SALTILLO ISD,2023,6214,LOBBYING,$602.00
112909,SALTILLO ISD,2023,6219,PROFESSIONAL SERVICES,"$113,064.00"
112909,SALTILLO ISD,2023,6229,TUITION AND TRANSFER PAYMENTS,"$11,043.00"
112909,SALTILLO ISD,2023,6239,EDUCATION SERVICE CENTER SERVICES,"$56,350.00"
112909,SALTILLO ISD,2023,6249,CONTRACTED MAINTENANCE AND REPAIR,"$571,497.00"
112909,SALTILLO ISD,2023,6259,UTILITIES,"$102,340.00"
112909,SALTILLO ISD,2023,6269,RENTALS - OPERATING LEASES,"$8,322.00"
112909,SALTILLO ISD,2023,6311,GAS AND OTHER FUELS FOR VEHICLES (INCLUDING BUSES),"$30,855.00"
112909,SALTILLO ISD,2023,6319,SUPPLIES FOR MAINTENANCE AND/OR OPERATIONS,"$65,592.00"
112909,SALTILLO ISD,2023,6329,READING MATERIALS,"$1,645.00"
112909,SALTILLO ISD,2023,6341,FOOD,"$87,874.00"
112909,SALTILLO ISD,2023,6342,NON-FOOD,"$8,560.00"
112909,SALTILLO ISD,2023,6344,USDA DONATED COMMODITIES,"$13,214.00"
112909,SALTILLO ISD,2023,6399,GENERAL SUPPLIES,"$140,453.00"
112909,SALTILLO ISD,2023,6411,TRAVEL AND SUBSISTENCE - EMPLOYEE ONLY,"$65,416.00"
112909,SALTILLO ISD,2023,6429,INSURANCE AND BONDING COSTS,"$67,092.00"
112909,SALTILLO ISD,2023,6439,ELECTION COSTS,"$7,617.00"
112909,SALTILLO ISD,2023,6491,STATUTORILY REQUIRED PUBLIC NOTICES,$888.00
112909,SALTILLO ISD,2023,6492,PAYMENTS TO FISCAL AGENTS OF SHARED SERVICES ARRANGEMENTS,"$170,498.00"
112909,SALTILLO ISD,2023,6493,PAYMENTS TO MEMBER DISTRICT OF SHARED SERVICES ARRANGEMENTS,"$5,000.00"
112909,SALTILLO ISD,2023,6499,MISCELLANEOUS OPERATING COSTS,"$64,107.00"
112909,SALTILLO ISD,2023,6631,"VEHICLES PER UNIT COST OF $5,000 OR MORE","$143,749.00"
112909,SALTILLO ISD,2023,6639,"FURNITURE, EQUIPMENT, AND SOFTWARE","$7,513.00"
112909,SALTILLO ISD,2023,6659,"CAPITAL LEASE OF FURNITURE, EQUIPMENT, & SOFTWARE","$12,278.00"
112909,SALTILLO ISD,2024,6112,SUBSTITUTE PAY,"$25,140.00"
112909,SALTILLO ISD,2024,6119,TEACHER PAY & OTHER PROFESSIONALS,"$2,244,665.00"
112909,SALTILLO ISD,2024,6122,SALARIES/WAGES FOR SUBSTITUTE SUPPORT PERSONNEL,"$25,488.00"
112909,SALTILLO ISD,2024,6129,SALARIES OR WAGES FOR SUPPORT PERSONNEL,"$623,177.00"
112909,SALTILLO ISD,2024,6141,SOCIAL SECURITY/MEDICARE,"$42,857.00"
112909,SALTILLO ISD,2024,6142,GROUP HEALTH & LIFE INSURANCE,"$84,006.00"
112909,SALTILLO ISD,2024,6143,WORKERS' COMPENSATION,"$8,687.00"
112909,SALTILLO ISD,2024,6144,TEACHER RETIREMENT/TRS CARE - ON-BEHALF PAYMENTS,"$192,679.00"
112909,SALTILLO ISD,2024,6145,UNEMPLOYMENT COMPENSATION,"$2,226.00"
112909,SALTILLO ISD,2024,6146,TEACHER RETIREMENT/TRS CARE,"$163,678.00"
112909,SALTILLO ISD,2024,6149,EMPLOYEE BENEFITS,"$163,002.00"
112909,SALTILLO ISD,2024,6211,LEGAL SERVICES,"$12,757.00"
112909,SALTILLO ISD,2024,6212,AUDIT SERVICES,"$14,025.00"
112909,SALTILLO ISD,2024,6213,TAX APPRAISAL AND COLLECTION,"$38,717.00"
112909,SALTILLO ISD,2024,6214,LOBBYING,$556.00
112909,SALTILLO ISD,2024,6219,PROFESSIONAL SERVICES,"$85,478.00"
112909,SALTILLO ISD,2024,6229,TUITION AND TRANSFER PAYMENTS,"$1,155.00"
112909,SALTILLO ISD,2024,6239,EDUCATION SERVICE CENTER SERVICES,"$66,214.00"
112909,SALTILLO ISD,2024,6249,CONTRACTED MAINTENANCE AND REPAIR,"$464,832.00"
112909,SALTILLO ISD,2024,6259,UTILITIES,"$112,701.00"
112909,SALTILLO ISD,2024,6269,RENTALS - SHORT TERM AND NON-CAPITALIZED LEASES,"$8,126.00"
112909,SALTILLO ISD,2024,6311,GAS AND OTHER FUELS FOR VEHICLES (INCLUDING BUSES),"$26,928.00"
112909,SALTILLO ISD,2024,6319,SUPPLIES FOR MAINTENANCE AND/OR OPERATIONS,"$61,440.00"
112909,SALTILLO ISD,2024,6329,READING MATERIALS,"$2,858.00"
112909,SALTILLO ISD,2024,6341,FOOD,"$91,222.00"
112909,SALTILLO ISD,2024,6342,NON-FOOD,"$7,024.00"
112909,SALTILLO ISD,2024,6344,USDA DONATED COMMODITIES,"$11,151.00"
112909,SALTILLO ISD,2024,6399,GENERAL SUPPLIES,"$203,831.00"
112909,SALTILLO ISD,2024,6411,TRAVEL AND SUBSISTENCE - EMPLOYEE ONLY,"$35,352.00"
112909,SALTILLO ISD,2024,6412,TRAVEL AND SUBSISTENCE - STUDENT ONLY,"$47,079.00"
112909,SALTILLO ISD,2024,6429,INSURANCE AND BONDING COSTS,"$76,842.00"
112909,SALTILLO ISD,2024,6491,STATUTORILY REQUIRED PUBLIC NOTICES,$982.00
112909,SALTILLO ISD,2024,6492,PAYMENTS TO FISCAL AGENTS OF SHARED SERVICES ARRANGEMENTS,"$197,726.00"
112909,SALTILLO ISD,2024,6499,MISCELLANEOUS OPERATING COSTS,"$57,345.00"
112909,SALTILLO ISD,2024,6513,LONG-TERM DEBT PRINCIPAL,"$18,902.00"
112909,SALTILLO ISD,2024,6523,INTEREST ON DEBT,"$4,127.00"
112909,SALTILLO ISD,2024,6629,"BUILDING PURCHASE, CONSTRUCTION OR IMPROVEMENTS","$240,765.00"
112909,SALTILLO ISD,2024,6631,"VEHICLES PER UNIT COST OF $5,000 OR MORE","$273,611.00"
112909,SALTILLO ISD,2024,6639,"FURNITURE, EQUIPMENT, AND SOFTWARE","$184,713.00"
112909,SALTILLO ISD,2024,6659,RIGHT TO USE LEASE ASSETS - FURNITURE AND EQUIPMENT,"$12,161.00"
112910,SULPHUR BLUFF ISD,2018,6112,SUBSTITUTE PAY,"$19,926.00"
112910,SULPHUR BLUFF ISD,2018,6119,TEACHER PAY & OTHER PROFESSIONALS,"$1,059,450.00"
112910,SULPHUR BLUFF ISD,2018,6122,SALARIES/WAGES FOR SUBSTITUTE SUPPORT PERSONNEL,"$5,847.00"
112910,SULPHUR BLUFF ISD,2018,6129,SALARIES OR WAGES FOR SUPPORT PERSONNEL,"$477,807.00"
112910,SULPHUR BLUFF ISD,2018,6141,SOCIAL SECURITY/MEDICARE,"$21,643.00"
112910,SULPHUR BLUFF ISD,2018,6142,GROUP HEALTH & LIFE INSURANCE,"$74,243.00"
112910,SULPHUR BLUFF ISD,2018,6143,WORKERS' COMPENSATION,"$8,111.00"
112910,SULPHUR BLUFF ISD,2018,6144,TEACHER RETIREMENT/TRS CARE - ON-BEHALF PAYMENTS,"$108,719.00"
112910,SULPHUR BLUFF ISD,2018,6145,UNEMPLOYMENT COMPENSATION,"$2,200.00"
112910,SULPHUR BLUFF ISD,2018,6146,TEACHER RETIREMENT/TRS CARE,"$49,051.00"
112910,SULPHUR BLUFF ISD,2018,6149,EMPLOYEE BENEFITS,"$23,925.00"
112910,SULPHUR BLUFF ISD,2018,6211,LEGAL SERVICES,"$2,643.00"
112910,SULPHUR BLUFF ISD,2018,6212,AUDIT SERVICES,"$9,700.00"
112910,SULPHUR BLUFF ISD,2018,6213,TAX APPRAISAL AND COLLECTION,"$40,842.00"
112910,SULPHUR BLUFF ISD,2018,6219,PROFESSIONAL SERVICES,"$129,830.00"
112910,SULPHUR BLUFF ISD,2018,6229,TUITION AND TRANSFER PAYMENTS,"$5,204.00"
112910,SULPHUR BLUFF ISD,2018,6239,EDUCATION SERVICE CENTER SERVICES,"$44,835.00"
112910,SULPHUR BLUFF ISD,2018,6249,CONTRACTED MAINTENANCE AND REPAIR,"$61,141.00"
112910,SULPHUR BLUFF ISD,2018,6259,UTILITIES,"$76,570.00"
112910,SULPHUR BLUFF ISD,2018,6269,RENTALS - OPERATING LEASES,$800.00
112910,SULPHUR BLUFF ISD,2018,6299,MISCELLANEOUS CONTRACTED SERVICES,"$3,102.00"
112910,SULPHUR BLUFF ISD,2018,6311,GAS AND OTHER FUELS FOR VEHICLES (INCLUDING BUSES),"$19,997.00"
112910,SULPHUR BLUFF ISD,2018,6319,SUPPLIES FOR MAINTENANCE AND/OR OPERATIONS,"$55,882.00"
112910,SULPHUR BLUFF ISD,2018,6329,READING MATERIALS,$290.00
112910,SULPHUR BLUFF ISD,2018,6341,FOOD,"$52,776.00"
112910,SULPHUR BLUFF ISD,2018,6342,NON-FOOD,"$4,275.00"
112910,SULPHUR BLUFF ISD,2018,6344,USDA DONATED COMMODITIES,"$8,612.00"
112910,SULPHUR BLUFF ISD,2018,6399,GENERAL SUPPLIES,"$88,428.00"
112910,SULPHUR BLUFF ISD,2018,6411,TRAVEL AND SUBSISTENCE - EMPLOYEE ONLY,"$22,561.00"
112910,SULPHUR BLUFF ISD,2018,6419,TRAVEL AND SUBSISTENCE - NON-EMPLOYEES,"$1,270.00"
112910,SULPHUR BLUFF ISD,2018,6429,INSURANCE AND BONDING COSTS,"$28,580.00"
112910,SULPHUR BLUFF ISD,2018,6492,PAYMENTS TO FISCAL AGENTS OF SHARED SERVICES ARRANGEMENTS,"$137,610.00"
112910,SULPHUR BLUFF ISD,2018,6499,MISCELLANEOUS OPERATING COSTS,"$41,780.00"
112910,SULPHUR BLUFF ISD,2018,6511,BOND PRINCIPAL,"$63,000.00"
112910,SULPHUR BLUFF ISD,2018,6512,CAPITAL LEASE PRINCIPAL,"$18,264.00"
112910,SULPHUR BLUFF ISD,2018,6513,LONG-TERM DEBT PRINCIPAL,"$96,620.00"
112910,SULPHUR BLUFF ISD,2018,6521,INTEREST ON BONDS,"$20,823.00"
112910,SULPHUR BLUFF ISD,2018,6522,CAPITAL LEASE INTEREST,"$3,036.00"
112910,SULPHUR BLUFF ISD,2018,6523,INTEREST ON DEBT,"$21,226.00"
112910,SULPHUR BLUFF ISD,2018,6599,OTHER DEBT SERVICE FEES,$300.00
112910,SULPHUR BLUFF ISD,2018,6629,"BUILDING PURCHASE, CONSTRUCTION OR IMPROVEMENTS","$15,600.00"
112910,SULPHUR BLUFF ISD,2022,6112,SUBSTITUTE PAY,"$16,552.00"
112910,SULPHUR BLUFF ISD,2022,6119,TEACHER PAY & OTHER PROFESSIONALS,"$1,461,183.00"
112910,SULPHUR BLUFF ISD,2022,6122,SALARIES/WAGES FOR SUBSTITUTE SUPPORT PERSONNEL,"$8,190.00"
112910,SULPHUR BLUFF ISD,2022,6129,SALARIES OR WAGES FOR SUPPORT PERSONNEL,"$541,806.00"
112910,SULPHUR BLUFF ISD,2022,6141,SOCIAL SECURITY/MEDICARE,"$28,620.00"
112910,SULPHUR BLUFF ISD,2022,6142,GROUP HEALTH & LIFE INSURANCE,"$64,706.00"
112910,SULPHUR BLUFF ISD,2022,6143,WORKERS' COMPENSATION,"$5,403.00"
112910,SULPHUR BLUFF ISD,2022,6144,TEACHER RETIREMENT/TRS CARE - ON-BEHALF PAYMENTS,"$146,727.00"
112910,SULPHUR BLUFF ISD,2022,6145,UNEMPLOYMENT COMPENSATION,"$2,200.00"
112910,SULPHUR BLUFF ISD,2022,6146,TEACHER RETIREMENT/TRS CARE,"$69,919.00"
112910,SULPHUR BLUFF ISD,2022,6149,EMPLOYEE BENEFITS,"$79,999.00"
112910,SULPHUR BLUFF ISD,2022,6211,LEGAL SERVICES,"$11,294.00"
112910,SULPHUR BLUFF ISD,2022,6212,AUDIT SERVICES,"$11,000.00"
112910,SULPHUR BLUFF ISD,2022,6213,TAX APPRAISAL AND COLLECTION,"$42,425.00"
112910,SULPHUR BLUFF ISD,2022,6214,LOBBYING,$392.00
